327313.46677321615	4158250.326306273
327312.7228354234	4158248.976380589
327312.521516749	4158247.3709464716
327312.3748171709	4158245.842081871
327312.2285792937	4158244.3354093614
327311.555080768	4158242.9729173337
327310.59422055964	4158241.8162195473
327309.7203134027	4158240.59110759
327309.02937736065	4158239.240079396
327308.3907516276	4158237.8546603075
327307.7614213002	4158236.491249546
327307.0521243032	4158235.1073009768
327306.43861430907	4158233.6547543523
327305.87764553993	4158232.1789128496
327305.39595048537	4158230.6903210864
327304.9677202222	4158229.222818599
327304.5655296729	4158227.7325726263
327304.13637564215	4158226.220686003
327303.69977286464	4158224.775559468
327303.3510469151	4158223.3064027913
327303.7803943242	4158221.8543591984
327304.87176010595	4158220.7881715293
327306.1546402482	4158220.0066212397
327307.6433486537	4158220.197663083
327309.1511099379	4158220.454913847
327310.6197808188	4158220.957196825
327312.1187079738	4158221.2146319193
327313.649276703	4158221.2937954087
327315.1568678394	4158221.11811778
327316.6782021723	4158220.7534401114
327318.1907027504	4158220.388946519
327319.6297621902	4158219.892771013
327321.1043881445	4158219.4069566517
327322.52531845425	4158218.888957153
327323.99318849854	4158218.503191489
327325.486867751	4158218.0835866085
327326.9354543788	4158217.620516745
327328.3656808729	4158217.124526573
327329.7859194414	4158216.573240219
327331.299344589	4158216.2531332336
327332.7209685018	4158215.7684236495
327334.26020301436	4158215.4144777576
327335.7369079897	4158215.028530438
327337.18595729594	4158214.5876544863
327338.67732951045	4158214.057091608
327339.995549149	4158213.2748116227
327341.21221064805	4158212.2837284897
327342.3305456054	4158211.239186757
327343.7047700096	4158210.6000533463
327345.1626543367	4158210.1589950663
327346.6672472224	4158209.8390747095
327348.0851799533	4158209.1768311574
327349.449878772	4158208.504594363
327350.9184441045	4158208.152121698
327352.3967666747	4158207.843849711
327353.8181622834	4158207.348047797
327355.21074832394	4158206.7418369683
327356.575217264	4158206.0585053386
327357.9308525317	4158205.3753576893
327359.3225159748	4158204.724763407
327360.7671829645	4158204.073066892
327362.1600008105	4158203.4779533106
327363.624643949	4158202.9368502363
327365.05302852986	4158202.352098227
327366.50791497686	4158201.7667952524
327367.9079519514	4158201.093826634
327369.29846288706	4158200.3877538717
327370.59971196787	4158199.639134537
327371.95558013336	4158198.9670853033
327373.42414791335	4158198.614616716
327374.8815741154	4158198.15137171
327376.3585144784	4158197.776527838
327377.8602767919	4158197.745294062
327379.3682699803	4158198.013653675
327380.6660311732	4158198.7970245653
327381.82637290895	4158199.771967921
327383.0046129257	4158200.7576400284
327383.9050142553	4158201.9822082315
327384.57013103773	4158203.367081547
327385.1041238883	4158204.8212869577
327385.65463051444	4158206.2196447533
327386.14422283485	4158207.6636727788
327386.73912931426	4158209.072208087
327387.2907892515	4158210.526046186
327387.8961445838	4158212.012070141
327388.4301364017	4158213.4662757423
327388.9811035191	4158214.886825819
327389.5581105693	4158216.2846326996
327390.0828064786	4158217.7168300315
327390.5723974919	4158219.160858292
327391.0884899679	4158220.604335436
327391.60435152345	4158222.0367165683
327392.1464837636	4158223.457450547
327392.574467842	4158224.913860948
327392.97618095425	4158226.3819185444
327393.3513923519	4158227.850527297
327393.7356682564	4158229.3300483925
327394.14621486486	4158230.797922331
327394.64533069095	4158232.2750552213
327395.10027707217	4158233.7531066886
327395.5900972221	4158235.2082312573
327396.1066495357	4158236.6739007654
327396.4469861471	4158238.165436564
327396.76988570846	4158239.6684358334
327396.99630509136	4158241.206744036
327397.1959921201	4158242.7345073265
327397.387076004	4158244.273550373
327397.6132644617	4158245.800762553
327397.8917636539	4158247.2935843645
327398.12701657147	4158248.831708891
327398.3885401886	4158250.3581862603
327398.561956107	4158251.8975967527
327398.56683684717	4158253.407209563
327398.4222346789	4158254.9532335266
327398.10840525164	4158256.4361716984
327397.4835458369	4158257.8367713513
327396.5093214294	4158259.0115188514
327395.29035349406	4158259.8916335413
327393.9442508422	4158260.607879762
327392.53469629394	4158261.247739916
327391.15141267376	4158261.8759531286
327389.73210165265	4158262.47161332
327388.2763016896	4158263.0125284246
327386.8479264538	4158263.5972768012
327385.4544251691	4158264.159098461
327384.0246656748	4158264.6772710825
327382.5944447991	4158265.1732518743
327381.1918794352	4158265.72416195
327379.73515741795	4158266.220694427
327378.29679554724	4158266.7501478326
327376.83170160116	4158267.2690566443
327375.3845062526	4158267.798694301
327373.9105788264	4158268.3177873744
327372.47175606986	4158268.825049732
327371.0347797942	4158269.421080685
327369.64128043427	4158269.982905074
327368.2038429532	4158270.5567444484
327366.80174093414	4158271.129849111
327365.3810482706	4158271.6589373318
327363.9882420273	4158272.254050826
327362.56824211794	4158272.8164276723
