332231.63831341255	4128558.0828855936
332231.52328827576	4128558.0962882712
332231.40870739083	4128558.1318819327
332231.27706253715	4128558.2011170215
332231.13610825734	4128558.248338606
332231.0128843286	4128558.2952052406
332230.8635091333	4128558.36479529
332230.7050466378	4128558.423467327
332230.5374968463	4128558.4712213534
332230.3701691815	4128558.5300708725
332230.27309652616	4128558.554214106
332230.09712582105	4128558.6243366
332229.92979816196	4128558.683186129
332229.7538274599	4128558.7533086324
332229.59514285263	4128558.800885199
332229.4457676748	4128558.870475274
332229.3489171541	4128558.905714008
332229.181811634	4128558.975659044
332229.0144839898	4128559.034508592
332228.8560215206	4128559.093180665
332228.75894887303	4128559.117323915
332228.60957370943	4128559.186914005
332228.5127231955	4128559.22215275
332228.3451734303	4128559.2699068193
332228.14327362494	4128559.3738482683
332228.0029857713	4128559.454356382
332227.8445233163	4128559.5130284745
332227.668774778	4128559.594246512
332227.51053445885	4128559.664014103
332227.3609371809	4128559.7225087257
332227.18474439054	4128559.7815357917
332227.0717184637	4128559.8947979524
332226.9653363961	4128559.8969277213
332226.834580132	4128560.0105448486
332226.63156970055	4128560.0590088787
332226.46468635637	4128560.140049462
332226.30600179115	4128560.187626093
332226.1395627205	4128560.2908576652
332226.015894578	4128560.3155333935
332225.9106231815	4128560.3731406336
332225.97998962493	4128560.2940523373
332225.830614501	4128560.3636424793
332225.72512097284	4128560.41015423
332225.60211923625	4128560.4681164376
332225.444101083	4128560.548979559
332225.32043294806	4128560.5736552984
332225.2156058276	4128560.6534535293
332225.10124713473	4128560.70014277
332224.99530934554	4128560.724463547
332224.88139492174	4128560.793343775
332224.7849887119	4128560.850773546
332224.65378821915	4128560.9421997247
332224.52303200174	4128561.055816891
332224.409561859	4128561.1468881066
332224.2874486834	4128561.249232301
332224.16577978194	4128561.3737674784
332224.02615840506	4128561.4875621363
332223.904711647	4128561.6231928095
332223.79213006323	4128561.758646
332223.72276365256	4128561.837734316
332223.6281345512	4128561.983928034
332223.54968083755	4128562.0520983413
332223.4552738806	4128562.2093875525
332223.38768457074	4128562.377239801
332223.2853009967	4128562.579088464
332223.2263547259	4128562.7356677395
332223.176495766	4128562.9031650224
332223.11777163704	4128563.0708397864
332223.0945081879	4128563.2378046154
332223.07944349677	4128563.371305484
332223.073688247	4128563.52681985
332223.0668223159	4128563.626856758
332223.07037651166	4128563.8043846213
332223.0825737361	4128563.970639509
332223.1023033092	4128564.0701439623
332223.159492785	4128564.2687979
332223.2335240472	4128564.422714902
332223.2900471093	4128564.5880823643
332223.37316566834	4128564.7529173745
332223.4474190598	4128564.9179298687
332223.5030535656	4128565.0389153687
332223.5859499823	4128565.1926548877
332223.66929066915	4128565.3685853914
332223.7255915788	4128565.522857365
332223.7912019277	4128565.699142839
332223.88385204447	4128565.8970868425
332223.9492402491	4128566.0622768267
332224.0410018142	4128566.2158388654
332224.10661215207	4128566.3921243423
332224.1810876526	4128566.568232334
332224.2637619053	4128566.710876368
332224.345991886	4128566.8313294197
332224.42002310674	4128566.985246431
332224.5117846541	4128567.1388084744
332224.61241136026	4128567.2921930365
332224.7491651302	4128567.47815414
332224.8234184737	4128567.6431666464
332224.9151800049	4128567.796728694
332225.0155845637	4128567.939017768
332225.0803063304	4128568.0709212846
332225.1352743902	4128568.158620319
332225.2190592884	4128568.3567418195
332225.29331261595	4128568.52175433
332225.3941614295	4128568.6862343904
332225.4595495863	4128568.851424385
332225.53380290535	4128569.016436897
332225.6255644122	4128569.1699989517
332225.69981772563	4128569.3350114655
332225.7547857715	4128569.4227105025
332225.82039605244	4128569.5989959906
332225.8771411672	4128569.775458961
332225.96025963256	4128569.940293995
332226.0345129336	4128570.1053065094
332226.0999010685	4128570.270496508
332226.1462260793	4128570.3694685204
332226.22047937114	4128570.534481039
332226.3308597057	4128570.7320701033
332226.35945438826	4128570.831397081
332226.43348554126	4128570.9853141075
332226.4798105449	4128571.0842861235
332226.49067490443	4128571.183968067
332226.50153926376	4128571.283650009
332226.5740154787	4128571.3598985956
332226.6637777438	4128571.4136012383
332226.7635158345	4128571.522603856
332226.8282375495	4128571.654507385
332226.88364983525	4128571.7643974125
332226.9211096703	4128571.863546912
332227.00311743387	4128571.9729044964
332227.07670429896	4128572.1046305457
332227.1405374753	4128572.1921521104
332227.232076789	4128572.334618691
332227.28793333005	4128572.466699703
332227.3969808237	4128572.5977158314
332227.4255754888	4128572.6970428126
332227.5080275022	4128572.828591385
332227.60045533103	4128573.0154399346
332227.7013040504	4128573.1799200214
332227.7928433425	4128573.3223866085
332227.8932477939	4128573.4646757147
332228.0113825526	4128573.6066098623
332228.1120091284	4128573.759994461
332228.23014388164	4128573.901928611
332228.3655646832	4128574.02131682
332228.483255167	4128574.1410599896
332228.60958867375	4128574.2495301906
332228.7447873339	4128574.357822913
332228.91589087987	4128574.4875967037
332229.06859771506	4128574.5844389824
332229.2122172626	4128574.670363249
332229.3647019612	4128574.7561100405
332229.5346948418	4128574.8304063864
332229.6869574047	4128574.9050576924
332229.8476408649	4128574.957340538
